Timestamp,FrameID,Speed,YawRate,Signal1,Signal2
148364526.484908,1846,119.94,0.31,15,87.55
148392262.518272,1847,119.94,-0.46,15,82.25
148419925.524157,1848,119.94,-0.09,15,77.11
148447671.252158,1849,119.98,0.33,15,83.72
148475327.334758,1850,119.98,-0.77,15,78.56
148503023.829234,1851,119.97,-0.88,15,80.90
148530692.589585,1852,119.97,-0.69,15,70.45
148558387.984145,1853,119.97,-0.70,15,70.72
148586098.686640,1854,119.95,-0.54,15,89.40
148613846.495235,1855,119.95,-0.12,15,79.62
148641577.639752,1856,119.97,0.72,15,83.15
148669294.250214,1857,119.97,0.27,15,76.06
148696979.042962,1858,119.97,-0.81,15,80.68
148724677.789635,1859,119.97,-0.07,15,88.58
148752426.811521,1860,120.00,-0.71,15,72.20
148780077.727914,1861,119.98,0.02,15,71.02
148807798.966255,1862,119.97,0.50,15,88.24
148835471.994800,1863,119.98,0.20,15,75.40
148863162.986974,1864,119.98,0.70,15,78.76
148890827.068778,1865,120.00,0.96,15,72.98
148918504.253589,1866,120.00,0.38,15,81.75
148946186.496979,1867,119.99,-0.38,15,71.76
148973884.002295,1868,119.97,0.06,15,78.24
149001580.365556,1869,119.96,-0.09,15,88.92
149029319.586226,1870,119.99,0.77,15,82.74
149057029.737992,1871,119.95,0.10,15,88.94
149084771.662282,1872,119.99,0.19,15,81.19
149112453.652175,1873,119.97,-0.34,15,72.87
149140125.332493,1874,119.93,0.25,15,78.53
149167775.391758,1875,119.93,-0.09,15,86.56
149195475.635359,1876,119.96,-0.77,15,81.62
149223147.700107,1877,119.95,0.79,15,83.87
149250826.556614,1878,119.96,0.93,15,81.37
149278503.687169,1879,119.96,-0.52,15,87.08
149306204.707830,1880,120.04,0.35,15,89.01
149333907.569704,1881,120.04,0.75,15,72.60
149361603.742331,1882,120.02,0.49,15,72.83
149389301.880935,1883,120.02,-0.17,15,70.89
149417003.908157,1884,120.02,0.40,15,87.42
149444737.461599,1885,120.05,-0.70,15,76.68
149472444.115411,1886,120.03,0.61,15,84.17
149500156.299864,1887,120.01,0.77,15,88.72
149527845.076433,1888,119.97,0.47,15,79.94
149555522.016053,1889,120.00,0.70,15,74.91
149583236.094053,1890,120.00,0.67,15,80.94
149610958.113938,1891,119.97,0.40,15,88.44
149638677.839606,1892,119.99,0.83,15,78.20
149666335.275084,1893,120.01,0.17,15,75.78
149694067.702182,1894,120.00,-0.50,15,89.93
149721767.300016,1895,120.00,-0.22,15,74.60
149749504.156425,1896,119.98,-0.51,15,80.36
149777158.226143,1897,120.00,0.59,15,88.82
149804858.135494,1898,120.00,-0.67,15,74.38
149832519.606364,1899,120.01,0.83,15,70.03
149860251.454900,1900,119.98,0.17,15,73.41
149887932.431257,1901,119.98,0.20,15,88.64
149915598.186568,1902,119.96,0.07,15,75.34
149943300.038737,1903,119.97,0.15,15,84.11
149971044.956439,1904,119.95,0.93,15,70.01
149998696.330127,1905,119.94,0.31,15,83.27
150026383.803749,1906,119.94,-0.87,15,86.25
150054095.942243,1907,119.95,0.94,15,74.07
150081814.866676,1908,119.94,-0.43,15,85.21
150109520.094638,1909,119.97,0.38,15,72.72
150137235.371070,1910,119.96,-0.85,15,74.83
150164971.831976,1911,119.97,0.77,15,73.14
150192706.271344,1912,119.97,0.03,15,75.91
150220454.672417,1913,120.00,0.10,15,73.92
150248169.460944,1914,119.95,-0.33,15,80.50
150275870.128234,1915,119.95,-0.22,15,73.08
150303603.949362,1916,120.00,0.30,15,77.02
150331296.393293,1917,120.04,0.04,15,72.54
150358963.660218,1918,120.07,-0.74,15,74.83
150386625.725238,1919,120.05,-0.85,15,84.62
150414347.612063,1920,120.03,-0.35,15,76.09
150442014.119298,1921,120.07,-0.47,15,70.64
150469757.357524,1922,120.04,-0.15,15,85.27
150497496.254460,1923,120.07,-0.87,15,79.52
150525219.021871,1924,120.00,-0.08,15,86.47
150552925.041646,1925,119.98,-0.02,15,78.09
150580596.512059,1926,119.99,-0.35,15,85.17
150608338.471573,1927,119.97,-0.18,15,71.33
150636031.663739,1928,119.99,-0.25,15,83.19
150663747.743145,1929,120.01,0.47,15,79.16
150691409.764809,1930,119.97,0.29,15,79.92
150719061.851165,1931,120.05,-0.03,15,77.60
150746740.810144,1932,120.03,0.39,15,74.73
150774435.507161,1933,120.05,-0.23,15,89.99
150802090.799580,1934,120.06,-0.44,15,81.24
150829813.110549,1935,120.03,-0.35,15,78.00
150857483.729414,1936,120.06,0.00,15,82.67
150885145.097229,1937,120.06,-0.83,15,71.72
150912816.564739,1938,120.03,0.42,15,82.44
150940481.915531,1939,120.06,0.55,15,89.65
150968187.929931,1940,120.05,-0.70,15,78.22
150995910.935221,1941,120.03,0.48,15,81.16
151023590.383025,1942,120.03,0.22,15,79.37
151051284.377499,1943,120.06,-0.91,15,85.69
151078937.542036,1944,120.06,0.61,15,79.79
151106643.327323,1945,120.06,-0.86,15,76.51
151134366.525067,1946,120.00,-0.43,15,73.59
151162063.809411,1947,120.00,0.55,15,85.70
151189813.776873,1948,119.98,0.15,15,85.39
151217475.873062,1949,119.97,0.35,15,73.53
151245170.515880,1950,119.99,-0.72,15,70.75
151272829.207091,1951,119.97,0.11,15,70.58
151300548.920125,1952,119.97,-0.45,15,81.26
151328262.596960,1953,119.97,-0.84,15,76.63
151355958.558010,1954,120.00,-0.95,15,87.29
151383669.152933,1955,119.97,0.88,15,80.02
151411329.344869,1956,119.98,0.28,15,78.03
151439011.827988,1957,119.97,-0.34,15,82.51
151466702.758944,1958,120.00,-0.12,15,76.43
151494395.931250,1959,119.97,-0.01,15,71.17
151522082.682329,1960,119.99,-0.26,15,70.85
151549787.594423,1961,119.98,-0.83,15,75.62
151577442.632040,1962,119.98,-0.36,15,75.03
151605101.346557,1963,119.97,-0.23,15,74.02
151632847.023841,1964,119.98,-0.88,15,86.38
151660536.582916,1965,119.97,-0.74,15,82.41
151688187.078393,1966,119.97,1.00,15,74.08
151715855.658239,1967,119.96,0.37,15,82.80
151743562.849667,1968,119.96,-0.80,15,80.71
151771286.935782,1969,119.97,0.26,15,73.58
151798995.043722,1970,119.96,-0.42,15,85.11
151826688.957113,1971,119.95,0.47,15,85.64
151854407.894635,1972,119.96,-0.97,15,70.13
151882102.833599,1973,119.94,-0.93,15,74.16
151909781.133259,1974,120.00,-0.21,15,84.34
151937461.138646,1975,120.02,-0.40,15,87.03
151965210.822571,1976,120.01,-0.39,15,85.22
151992881.641082,1977,119.99,-0.49,15,75.97
152020629.868356,1978,120.00,-0.99,15,73.18
152048298.529095,1979,120.02,-0.32,15,83.49
152075984.704347,1980,120.00,-0.67,15,83.10
152103700.055360,1981,120.01,0.08,15,88.17
152131413.244850,1982,119.98,0.20,15,78.85
152159093.301289,1983,119.98,-0.28,15,74.80
152186832.806831,1984,119.97,-0.24,15,80.48
152214518.707664,1985,120.00,-0.89,15,88.71
152242176.644912,1986,119.98,-0.13,15,88.35
152269885.200227,1987,119.97,0.70,15,77.55
152297614.344394,1988,119.96,0.64,15,72.30
152325312.821421,1989,119.95,0.45,15,72.09
152353054.009407,1990,119.97,0.35,15,88.08
152380756.911705,1991,119.94,-0.19,15,72.65
152408441.983729,1992,119.95,-0.33,15,80.88
152436176.545132,1993,119.98,-0.38,15,83.96
152463840.473788,1994,119.98,0.98,15,77.89
152491552.013431,1995,119.99,0.18,15,84.89
152519297.551252,1996,119.94,-0.57,15,83.89
152546953.357501,1997,119.96,-0.85,15,74.75
152574609.297019,1998,119.94,-0.69,15,77.18
152602338.884005,1999,119.96,-0.54,15,83.70
152630047.122580,2000,119.98,-0.04,15,86.00
152657792.717754,2001,119.96,0.09,15,73.04
152685504.311491,2002,119.97,-0.00,15,72.43
152713232.470471,2003,119.98,-0.74,15,71.88
152740905.021841,2004,119.98,-0.67,15,73.54
152768593.691441,2005,119.98,-0.09,15,85.41
152796247.994601,2006,119.95,-0.61,15,75.92
152823952.860867,2007,119.95,0.35,15,80.24
152851668.262735,2008,120.00,0.77,15,74.50
152879390.415987,2009,120.00,-0.48,15,84.38
152907084.082904,2010,119.99,-0.72,15,74.22
152934741.813069,2011,119.97,-0.00,15,87.90
152962414.380286,2012,119.97,-0.41,15,81.03
152990066.246502,2013,119.97,-0.29,15,70.95
153017758.269373,2014,119.97,0.50,15,80.19
153045474.082969,2015,119.98,0.42,15,82.26
153073152.114935,2016,120.01,-0.71,15,70.27
153100806.752418,2017,119.94,-0.95,15,87.66
153128554.777801,2018,119.98,0.07,15,79.27
153156282.416960,2019,119.95,-0.07,15,88.92
153183946.772950,2020,119.95,0.09,15,89.15
153211642.003025,2021,119.97,-0.58,15,80.29
153239384.428408,2022,119.95,0.04,15,87.27
153267089.580691,2023,119.96,-0.65,15,76.50
153294740.282554,2024,120.02,0.90,15,71.35
153322443.248215,2025,120.02,0.86,15,87.15
153350172.872954,2026,120.03,0.63,15,78.83
153377883.440413,2027,120.02,-0.02,15,73.30
153405609.176695,2028,120.00,-0.27,15,83.00
153433308.937559,2029,120.04,-0.34,15,81.12
153461021.740929,2030,120.01,-0.66,15,76.69
153488715.299447,2031,120.03,-0.53,15,71.72
153516415.054122,2032,120.02,0.69,15,80.36
153544127.936767,2033,120.00,-0.63,15,72.33
153571848.931662,2034,120.02,0.86,15,78.14
153599501.047262,2035,120.04,-0.60,15,81.04
153627212.467779,2036,120.00,0.18,15,89.30
153654957.301844,2037,120.02,0.56,15,85.12
153682629.908646,2038,120.05,0.38,15,77.51
153710315.554885,2039,119.99,-0.10,15,84.93
153738057.077447,2040,120.03,-0.15,15,74.07
153765709.748988,2041,120.02,0.19,15,74.18
153793386.613281,2042,120.02,-0.27,15,88.72
153821107.437398,2043,120.04,-0.52,15,83.79
153848812.882076,2044,120.03,-0.58,15,86.22
153876539.457287,2045,120.00,0.16,15,83.95
153904278.418387,2046,120.00,0.57,15,77.96
153931943.793587,2047,119.97,0.32,15,73.44
153959686.289700,2048,119.98,0.03,15,74.85
153987372.255027,2049,119.98,-0.29,15,85.44
154015101.741433,2050,119.97,0.58,15,78.10
154042843.449739,2051,119.97,-0.51,15,74.34
154070501.998574,2052,119.96,0.25,15,82.01
154098206.061969,2053,120.00,0.75,15,84.83
154125878.582604,2054,120.03,0.50,15,70.85
154153624.693047,2055,120.00,-0.08,15,73.21
154181319.931587,2056,120.02,-0.73,15,76.96
154209050.988019,2057,120.02,-0.97,15,86.16
154236750.613628,2058,120.00,-0.76,15,75.88
154264467.638771,2059,120.03,0.64,15,89.41
154292198.541161,2060,120.03,-0.02,15,83.97
154319923.313609,2061,120.01,0.30,15,80.10
154347646.804355,2062,120.03,-0.32,15,82.19
154375319.369864,2063,120.01,0.44,15,89.40
154402972.220802,2064,120.00,0.14,15,88.37
154430687.017392,2065,120.03,-0.57,15,79.70
154458401.971072,2066,120.03,-0.54,15,88.27
154486128.859700,2067,120.00,0.33,15,86.65
154513851.532316,2068,120.06,-0.20,15,77.11
154541549.742179,2069,120.02,0.23,15,87.91
154569225.127005,2070,120.02,-0.47,15,83.85
154596953.538953,2071,120.06,0.24,15,80.85
154624636.330755,2072,120.05,-0.33,15,80.37
154652325.675420,2073,120.03,0.44,15,75.54
154679988.060519,2074,120.02,0.52,15,78.53
154707645.327240,2075,120.06,-0.64,15,85.07
154735378.322944,2076,120.03,-0.24,15,86.68
154763045.444418,2077,120.04,-0.71,15,87.12
154790773.355909,2078,120.04,-0.18,15,79.82
154818437.881063,2079,120.06,-0.43,15,88.37
154846089.503825,2080,120.06,0.34,15,75.45
154873814.363828,2081,120.05,0.70,15,87.40
154901533.202283,2082,120.03,0.30,15,82.60
154929192.703480,2083,119.98,0.33,15,82.35
154956884.905526,2084,120.03,-0.36,15,86.52
154984551.715303,2085,120.00,-0.40,15,80.39
155012286.476498,2086,120.03,-0.63,15,78.19
155040032.620597,2087,120.00,-0.01,15,77.35
155067688.027113,2088,119.98,0.44,15,70.48
155095409.508998,2089,120.05,-0.02,15,83.61
155123128.144459,2090,120.02,-0.47,15,71.61
155150806.829271,2091,120.06,0.89,15,71.77
155178510.892623,2092,120.03,0.20,15,82.89
155206207.709237,2093,120.03,-0.86,15,87.83
155233955.185451,2094,120.06,0.26,15,79.07
155261691.331510,2095,120.03,-0.46,15,86.28
155289364.732005,2096,120.03,-0.17,15,86.17
155317096.702627,2097,119.94,-0.82,15,82.00
155344754.827675,2098,119.97,-0.96,15,70.84
155372459.976521,2099,119.94,-0.41,15,76.17
